title,year,month,url,keyword
"The Army, in Need of Recruits, Turns Focus to Liberal-Leaning Cities",2019,01,https://www.nytimes.com/2019/01/02/us/army-recruiting-tech-industry-seattle.html,"United States Army, Draft and Recruitment (Military), United States Defense and Military Forces, Urban Areas, Seattle (Wash), ADVERTISING AND MARKETING"
"David Silva, Manchester City�s Key Piece, Is Now More Valuable Than Ever",2019,01,https://www.nytimes.com/2019/01/02/sports/manchester-city-liverpool-david-silva.html,"Soccer, Manchester City (Soccer Team), Silva, David (1986- )"
"Living In ... Somers, N.Y.",2019,01,https://www.nytimes.com/slideshow/2019/01/02/realestate/living-in-somers-ny.html,"Somers (NY), Real Estate and Housing (Residential), Westchester County (NY)"
"Somers, N.Y.: A Close-Knit Town With Plenty of Shopping and Great Parks",2019,01,https://www.nytimes.com/2019/01/02/realestate/somers-ny-a-close-knit-town-with-plenty-of-shopping-and-great-parks.html,"Real Estate and Housing (Residential), Somers (NY)"
Volatility Continues as Rising Oil Prices Help Wall St. Erase Early Losses,2019,01,https://www.nytimes.com/2019/01/02/business/global-stock-markets.html,"Stocks and Bonds, Economic Conditions and Trends, International Trade and World Market, Factories and Manufacturing, China, United States"
"Mitt Romney, China, Ultima Thule: Your Wednesday Briefing",2019,01,https://www.nytimes.com/2019/01/02/briefing/mitt-romney-china-ultima-thule.html,
N.Y. Today: 9 Stories That Will Matter in 2019,2019,01,https://www.nytimes.com/2019/01/02/nyregion/newyorktoday/new-york-news-marijuana-cuomo-ocasio-cortez.html,"New York City, Cuomo, Andrew M, Politics and Government"
China�s Gulag for Muslims ,2019,01,https://www.nytimes.com/2019/01/02/opinion/uighur-muslims-china-gulag.html,"China, Uighurs (Chinese Ethnic Group), Political Prisoners, Communist Party of China, Human Rights and Human Rights Violations"
What Will Democrats Do With Their New Power?,2019,01,https://www.nytimes.com/2019/01/02/podcasts/the-daily/house-democrats-investigation-cummings-nadler-schiff.html,"Trump, Donald J, Schiff, Adam B, Nadler, Jerrold, House Committee on Oversight and Government Reform, House Committee on Intelligence, House of Representatives, Democratic Party, United States Politics and Government, House Committee on the Judiciary, Cummings, Elijah E"
DealBook Briefing: What Could Go Wrong in 2019? Plenty,2019,01,https://www.nytimes.com/2019/01/02/business/dealbook/wall-street-2019-predictions.html,"United States Economy, Banking and Financial Institutions, United States International Relations, International Trade and World Market, Stocks and Bonds"
Denmark Train Accident Kills 6 and Shuts Down a Major Transit Artery,2019,01,https://www.nytimes.com/2019/01/02/world/europe/denmark-train-crash.html,"Railroad Accidents and Safety, Denmark, Deaths (Fatalities), Storebaelt Bridge (Denmark), Bridges and Tunnels, Rescues"
Sign Up for the 30-Day Well Challenge,2019,01,https://www.nytimes.com/interactive/2019/well/30day-well-challenge-promo.html,
Four Simple Words to Help You Live Well,2019,01,https://www.nytimes.com/2019/01/02/well/30-day-well-challenge-helping-you-live-well.html,"Diet and Nutrition, Dating and Relationships, Medicine and Health, your-feed-selfcare, Exercise"
Unification Plan From China Finds Few Takers in Taiwan,2019,01,https://www.nytimes.com/2019/01/02/world/asia/xhina-xi-jinping-taiwan.html,"China, Taiwan, Xi Jinping, Tsai Ing-wen, Politics and Government, International Relations"
"2 Indian Women Enter Sabarimala Temple, Setting Off Protests Near Hindu Shrine",2019,01,https://www.nytimes.com/2019/01/02/world/asia/india-women-wall-sabarimala.html,"India, Kerala (India), Sabarimala (India), Demonstrations, Protests and Riots, Discrimination, #MeToo Movement, Women and Girls, Sexual Harassment"
"Mitt Romney, Piling On Trump",2019,01,https://www.nytimes.com/2019/01/02/opinion/romney-trump-republican-party.html,"Trump, Donald J, United States Politics and Government, Romney, Mitt, Republican Party, Democratic Party, Senate, Clinton, Bill, Nixon, Richard Milhous"
Leaping Over,2019,01,https://www.nytimes.com/2019/01/02/learning/leaping-over.html,
How Tech Surprised and Scared Us in 2018,2019,01,https://www.nytimes.com/2019/01/02/us/california-today-tech-lessons-2018.html,
What You Get for $1 Million,2019,01,https://www.nytimes.com/slideshow/2019/01/02/realestate/what-you-get-for-1-million.html,"Real Estate and Housing (Residential), Minneapolis (Minn), Oxford (Miss), Seattle (Wash)"
"$1 Million Homes in Minnesota, Mississippi and Washington",2019,01,https://www.nytimes.com/2019/01/02/realestate/1-million-homes-in-minnesota-mississippi-and-washington.html,"Real Estate and Housing (Residential), Oxford (Miss), Seattle (Wash), Minneapolis (Minn)"
A Modern Ranch on South Africa�s Eastern Coast,2019,01,https://www.nytimes.com/slideshow/2019/01/02/realestate/a-modern-ranch-on-south-africas-eastern-coast.html,"Real Estate and Housing (Residential), South Africa, Durban (South Africa), Kwazulu-Natal Province (South Africa)"
House Hunting in � South Africa,2019,01,https://www.nytimes.com/2019/01/02/realestate/house-hunting-in-south-africa.html,"Real Estate and Housing (Residential), South Africa, Durban (South Africa), AFRICA"
"Learning China�s Forbidden History, So They Can Censor It",2019,01,https://www.nytimes.com/2019/01/02/business/china-internet-censor.html,"China, Censorship, Computers and the Internet, Politics and Government"
"Overlooked No More: Karen Sparck Jones, Who Established the Basis for Search Engines",2019,01,https://www.nytimes.com/2019/01/02/obituaries/karen-sparck-jones-overlooked.html,"Sparck Jones, Karen (1935-2007), Search Engines, Computer Security, Research, Women and Girls, England, Biographical Information"
"�La Religieuse,� a Culture War Casualty of 1960s France",2019,01,https://www.nytimes.com/2019/01/02/movies/la-religieuse-film-forum.html,"Movies, La Religieuse (Movie), Rivette, Jacques, Film Forum, Karina, Anna"
Should I Hold a Grudge?,2019,01,https://www.nytimes.com/interactive/2019/01/02/style/self-care/02-grudge.html,"Books and Literature, Simon & Schuster Inc"
How to Hold Healthy Grudges,2019,01,https://www.nytimes.com/2019/01/02/style/self-care/how-to-hold-healthy-grudges.html,"Emotions, your-feed-selfcare"
Death Toll in Russia Apartment Blast Rises to 38,2019,01,https://www.nytimes.com/2019/01/02/world/europe/russia-building-collapse.html,"MAGNITOGORSK (RUSSIA), Deaths (Fatalities), Buildings (Structures), Accidents and Safety, Rescues"
Trump and Democrats Dig In After Talks to Reopen Government Go Nowhere,2019,01,https://www.nytimes.com/2019/01/02/us/politics/trump-congress-shutdown.html,"Shutdowns (Institutional), United States Politics and Government, Federal Budget (US), Trump, Donald J, Senate, House of Representatives, Pelosi, Nancy, Democratic Party, Republican Party"
What to Cook Right Now,2019,01,https://www.nytimes.com/2019/01/02/dining/what-to-cook-right-now.html,"Cooking and Cookbooks, Recipes"
Trump�s Shutdown Is Not About Border Security,2019,01,https://www.nytimes.com/2019/01/02/opinion/government-shutdown-2019-trump.html,"Shutdowns (Institutional), United States Politics and Government, Border Barriers, Trump, Donald J, Government Employees"
Chelsea Signs Christian Pulisic for $73 Million,2019,01,https://www.nytimes.com/2019/01/02/sports/chelsea-christian-pulisic-dortmund.html,"Soccer, Mergers, Acquisitions and Divestitures, Borussia Dortmund (Soccer Team), Chelsea (Soccer Team), Pulisic, Christian (1998- )"
Are Animals Getting Better at Acting?,2019,01,https://www.nytimes.com/2019/01/02/movies/animals-acting-movies-tv.html,"ANIMALS, Movies, Heller, Marielle, Roma (Movie), Widows (Movie), Can You Ever Forgive Me? (Movie), Cats, Dogs, ACTORS AND ACTRESSES"
"Tesla Reports Record Output, but Cuts Prices, and Its Shares Plunge",2019,01,https://www.nytimes.com/2019/01/02/business/tesla-sales-price-cut.html,"Tesla Motors Inc, Electric and Hybrid Vehicles, Company Reports, Prices (Fares, Fees and Rates), Musk, Elon, Factories and Manufacturing"
Paul Dano�s Cup Runneth Over (and Over),2019,01,https://www.nytimes.com/2019/01/02/theater/paul-dano-true-west-broadway-wildlife.html,"ACTORS AND ACTRESSES, Movies, Theater, Roundabout Theater Co, Dano, Paul, Hawke, Ethan, Escape at Dannemora (TV Program), True West (Play)"
"In Texas, the Land of Football, It�s Rugby to the Rescue",2019,01,https://www.nytimes.com/2019/01/02/sports/ncaafootball/football-rugby-texas-tackling-concussions.html,"Football, Rugby, Concussions, Texas"
N.Y. Police Official Who Took Las Vegas Trip and Gifts Is Acquitted of Corruption Charges,2019,01,https://www.nytimes.com/2019/01/02/nyregion/nypd-bribes-trial-grant-reichberg.html,"Grant, James M (1973- ), Gifts to Public Officials, Corruption (Institutional), Bribery and Kickbacks, Police Department (NYC), Rechnitz, Jona S, Reichberg, Jeremy (1974- ), de Blasio, Bill, Manhattan (NYC)"
"Led by Cult Bourbons, Distillers Dream of a �Napa-fication� of Kentucky",2019,01,https://www.nytimes.com/2019/01/02/business/kentucky-owl-bourbon-tourism-napa.html,"Bourbon (Whiskey), Whiskey, Luxury Goods and Services, Kentucky, Kentucky Owl (Bourbon Whiskey)"
Cholesterol May Be Higher After the Holidays,2019,01,https://www.nytimes.com/2019/01/02/well/eat/cholesterol-holidays-fat-diet.html,"Cholesterol, Holidays and Special Occasions"
Voting Issues and Gerrymanders Are Now Key Political Battlegrounds,2019,01,https://www.nytimes.com/2019/01/02/us/politics/voting-gerrymander-elections.html,"Politics and Government, Redistricting and Reapportionment, Brennan Center for Justice, National Democratic Redistricting Committee, Cooper, Roy A, Holder, Eric H Jr, North Carolina"
Mexico City as the Director of �Roma� Remembers It (and Hears It),2019,01,https://www.nytimes.com/2019/01/02/movies/alfonso-cuaron-roma-mexico-city.html,"Movies, Cuaron, Alfonso, Mexico City (Mexico), Roma (Movie)"
How to Think About Curiously Fashionable Footwear,2019,01,https://www.nytimes.com/2019/01/02/style/allbirds-birkenstock-stores-new-york.html,"Allbirds Inc, Birkenstock Footprint Sandals, Shoes and Boots, Fashion and Apparel, Shopping and Retail, SoHo (Manhattan, NY)"
"Bids, Blocks and Fun: A Weekend at Ultimate Nationals",2019,01,https://www.nytimes.com/interactive/2019/01/02/sports/usau-national-championship.html,"Ultimate Frisbee, Athletics and Sports"
Julie Sweet of Accenture Could See Her Future. So She Quit Her Job. ,2019,01,https://www.nytimes.com/2019/01/02/business/julie-sweet-accenture-corner-office.html,"Sweet, Julie, Accenture Ltd, Hiring and Promotion, Women and Girls, Labor and Jobs"
Marie Kondo Now Has a Reality Show: Netflix�s �Tidying Up�,2019,01,https://www.nytimes.com/2019/01/02/style/marie-kondo-netflix.html,"Orderliness and Clutter, Reality Television, Kondo, Marie, Tidying Up With Marie Kondo (TV Program), Netflix Inc"
The Three Simple Tonics That Sustain One of New York�s Busiest Chefs,2019,01,https://www.nytimes.com/2019/01/02/t-magazine/daniela-soto-innes-recipes-wellness.html,"Cooking and Cookbooks, Restaurants, Soto-Innes, Daniela, Mexico"
Hurricanes. Shootings. Fires. Time for an Editor�s Emergency Kit.,2019,01,https://www.nytimes.com/2019/01/02/technology/personaltech/breaking-emergency-news-tech.html,"Disasters and Emergencies, Newspapers, Social Media, Text Messaging, Hurricanes and Tropical Storms, Wildfires, Computers and the Internet"
Is a Film About a Transgender Dancer Too �Dangerous� to Watch?,2019,01,https://www.nytimes.com/2019/01/02/movies/girl-netflix-film-transgender-debate.html,"Movies, Transgender and Transsexuals, Girl (Movie), Dhont, Lukas, Monsecour, Nora, Netflix Inc"
Mitt Romney Faces Counterattacks From Trump Allies,2019,01,https://www.nytimes.com/2019/01/02/us/politics/mitt-romney-trump-republicans.html,"Romney, Mitt, Trump, Donald J, United States Politics and Government, Senate, Republican Party, Republican National Committee, McDaniel, Ronna Romney"
"Gene Okerlund, Serious Voice of Pro Wrestling, Is Dead at 76",2019,01,https://www.nytimes.com/2019/01/02/obituaries/gene-okerlund-serious-voice-of-pro-wrestling-is-dead-at-76.html,"Okerlund, Gene (1942-2019), Deaths (Obituaries), Wrestling, World Wrestling Entertainment Inc, Television"
Uffizi Prods Germans to Return Painting Stolen in World War II,2019,01,https://www.nytimes.com/2019/01/02/world/europe/nazi-stolen-painting-uffizi-gallery.html,"Arts and Antiquities Looting, Holocaust and the Nazi Era, Museums, World War II (1939-45), Robberies and Thefts, Eizenstat, Stuart E, Florence (Italy), Germany, Uffizi Gallery"
Protecting Pregnant Workers,2019,01,https://www.nytimes.com/2019/01/02/opinion/letters/pregnant-workers-accommodation.html,"Family Leaves, Pregnancy and Childbirth"
When Louis C.K. Crossed a Line,2019,01,https://www.nytimes.com/2019/01/02/opinion/letters/louisck-parkland.html,"C K, Louis, Parkland, Fla, Shooting (2018)"
How to Stop Subway Fare Beaters,2019,01,https://www.nytimes.com/2019/01/02/opinion/letters/fare-evaders-mass-transit-new-york.html,"Subways, Transit Systems, Fines (Penalties)"
Snowman-like Photo of Ultima Thule Sent Home by NASA�s New Horizons Spacecraft,2019,01,https://www.nytimes.com/2019/01/02/science/ultima-thule-pictures-new-horizons.html,"Space and Astronomy, National Aeronautics and Space Administration"
Saving the Earth From Our President,2019,01,https://www.nytimes.com/2019/01/02/opinion/letters/trump-climate-fossil-fuels.html,"Greenhouse Gas Emissions, Global Warming, Campaign Finance, Gasoline Tax (US), Lobbying and Lobbyists, Trump, Donald J"
Raising Kids Isn�t Easy. Parenting Advice Often Makes It Harder.,2019,01,https://www.nytimes.com/2019/01/02/books/review-act-natural-cultural-history-parenting-jennifer-traig.html,"Books and Literature, Parenting, Act Natural: A Cultural History of Misadventures in Parenting (Book), Traig, Jennifer"
"Work Hard, Help Others, Honor Family: 3 Lessons These Triplets Learned for Life",2019,01,https://www.nytimes.com/2019/01/02/neediest-cases/work-hard-help-others-honor-family-3-lessons-these-triplets-learned-for-life.html,"New York Times Neediest Cases Fund, Children's Aid"
2019 Golden Globes Predictions: Which Movies Will Win?,2019,01,https://www.nytimes.com/2019/01/02/movies/golden-globes-predictions.html,"Movies, Golden Globes (Awards), Hollywood Foreign Press Assn, A Star Is Born (Movie), The Favourite (Movie)"
"Leonard Cohen�s Posthumous Collection of Poems, Lyrics and Sketches",2019,01,https://www.nytimes.com/2019/01/02/books/review/leonard-cohen-flame.html,"Books and Literature, Cohen, Leonard, Poetry and Poets, The Flame: Poems, Notebooks, Lyrics, Drawings (Book)"
"�Bandersnatch,� �The Sopranos,� and the Myth of Certainty",2019,01,https://www.nytimes.com/2019/01/02/arts/television/netflix-bandersnatch-the-sopranos.html,"Television, Netflix Inc, Chase, David (1945- ), Black Mirror (TV Program), The Sopranos (TV Program), Black Mirror: Bandersnatch (Movie)"
"China, Kerala, Moon Landing: Your Thursday Briefing",2019,01,https://www.nytimes.com/2019/01/02/briefing/china-kerala-moon-landing.html,
